MO,DY,HR,ALLSKY_SFC_SW_DWN,SZA
5,19,10,928.98,20.12
5,19,11,972.89,14.16
5,19,12,901.47,18.74
5,19,13,857.18,29.23
5,19,14,707.55,41.27
5,19,15,521.17,53.68
5,19,16,319.55,66.08
5,19,17,125.31,78.24
5,19,18,11.65,88.54
5,19,19,0,-999
5,19,20,0,-999
5,19,21,0,-999
5,19,22,0,-999
5,19,23,0,-999
5,20,0,0,-999
5,20,1,0,-999
5,20,2,0,-999
5,20,3,0,-999
5,20,4,7.4,89.27
5,20,5,103.75,79.99
5,20,6,306.01,67.88
5,20,7,521.69,55.5
5,20,8,712.78,43.05
5,20,9,875.33,30.91
5,20,10,961.69,19.98
5,20,11,896.23,13.97
5,20,12,971.04,18.58
5,20,13,894.43,29.11
5,20,14,756.71,41.16
5,20,15,574.44,53.57
5,20,16,360.84,65.97
5,20,17,150.36,78.12
5,20,18,13.06,88.48
5,20,19,0,-999
5,20,20,0,-999
5,20,21,0,-999
5,20,22,0,-999
5,20,23,0,-999
5,21,0,0,-999
5,21,1,0,-999
5,21,2,0,-999
5,21,3,0,-999
5,21,4,7.59,89.23
5,21,5,111.78,79.89
5,21,6,322.9,67.8
5,21,7,547.17,55.41
5,21,8,734.55,42.98
5,21,9,878.12,30.81
5,21,10,968.8,19.85
5,21,11,1011.73,13.77
5,21,12,987.58,18.41
5,21,13,934.41,28.98
5,21,14,765.15,41.05
5,21,15,579.75,53.46
5,21,16,363.7,65.86
5,21,17,150.34,78
5,21,18,13.48,88.41
5,21,19,0,-999
5,21,20,0,-999
5,21,21,0,-999
5,21,22,0,-999
5,21,23,0,-999
5,22,0,0,-999
5,22,1,0,-999
5,22,2,0,-999
5,22,3,0,-999
5,22,4,7.34,89.2
5,22,5,103.52,79.8
5,22,6,300.23,67.72
5,22,7,502.77,55.34
5,22,8,688.02,42.9
5,22,9,849.42,30.73
5,22,10,917.55,19.73
5,22,11,952.82,13.59
5,22,12,955.19,18.26
5,22,13,883.07,28.86
5,22,14,716.76,40.94
5,22,15,559.26,53.36
5,22,16,343.68,65.75
5,22,17,141.12,77.88
5,22,18,13.96,88.34
5,22,19,0,-999
5,22,20,0,-999
5,22,21,0,-999
5,22,22,0,-999
5,22,23,0,-999
5,23,0,0,-999
5,23,1,0,-999
5,23,2,0,-999
5,23,3,0,-999
5,23,4,6.78,89.16
5,23,5,71.77,79.72
5,23,6,214.88,67.64
5,23,7,380.92,55.27
5,23,8,510.33,42.83
5,23,9,628.87,30.64
5,23,10,705.79,19.61
5,23,11,744.2,13.41
5,23,12,792.53,18.1
5,23,13,734.3,28.74
5,23,14,618.17,40.83
5,23,15,445.92,53.26
5,23,16,279.83,65.64
5,23,17,114.23,77.77
5,23,18,12.95,88.27
5,23,19,0,-999
5,23,20,0,-999
5,23,21,0,-999
5,23,22,0,-999
5,23,23,0,-999
5,24,0,0,-999
5,24,1,0,-999
5,24,2,0,-999
5,24,3,0,-999
5,24,4,6.88,89.12
5,24,5,57.73,79.64
5,24,6,123.05,67.57
5,24,7,283.41,55.2
5,24,8,520.62,42.77
5,24,9,840.65,30.56
5,24,10,827.43,19.49
5,24,11,904.49,13.23
5,24,12,728.2,17.95
5,24,13,719.4,28.62
5,24,14,631.78,40.73
5,24,15,499.13,53.15
5,24,16,317.52,65.53
5,24,17,142.18,77.66
5,24,18,15.64,88.21
5,24,19,0,-999
5,24,20,0,-999
5,24,21,0,-999
5,24,22,0,-999
5,24,23,0,-999
5,25,0,0,-999
5,25,1,0,-999
5,25,2,0,-999
5,25,3,0,-999
5,25,4,8.48,89.09
5,25,5,129.43,79.56
5,25,6,327.69,67.5
5,25,7,475.09,55.15
5,25,8,632.66,42.7
5,25,9,822.32,30.49
5,25,10,947.52,19.38
5,25,11,969.59,13.06
5,25,12,978.46,17.8
5,25,13,905.93,28.52
5,25,14,770.82,40.62
5,25,15,589.45,53.05
5,25,16,377.88,65.43
5,25,17,164.45,77.54
5,25,18,16.63,88.14
5,25,19,0,-999
5,25,20,0,-999
5,25,21,0,-999
5,25,22,0,-999
5,25,23,0,-999
5,26,0,0,-999
5,26,1,0,-999
5,26,2,0,-999
5,26,3,0,-999
5,26,4,8.4,89.06
5,26,5,118.73,79.49
5,26,6,320.75,67.45
5,26,7,540.82,55.09
5,26,8,714.49,42.65
5,26,9,871.4,30.42
5,26,10,952.05,19.29
5,26,11,983.2,12.9
5,26,12,926.82,17.66
5,26,13,659.65,28.4
5,26,14,659.66,40.52
5,26,15,532.62,52.95
5,26,16,335.68,65.33
5,26,17,146.14,77.43
5,26,18,15.68,88.07
5,26,19,0,-999
5,26,20,0,-999
5,26,21,0,-999
5,26,22,0,-999
5,26,23,0,-999
5,27,0,0,-999
5,27,1,0,-999
5,27,2,0,-999
5,27,3,0,-999
5,27,4,8.09,89.03
5,27,5,110.58,79.42
5,27,6,306.62,67.38
5,27,7,511.7,55.04
5,27,8,694.86,42.59
5,27,9,856.05,30.37
5,27,10,938.59,19.2
5,27,11,992.59,12.74
5,27,12,933.43,17.52
5,27,13,859.73,28.29
5,27,14,717.91,40.42
5,27,15,540.69,52.85
5,27,16,335.73,65.23
5,27,17,137.02,77.32
5,27,18,15.7,88
5,27,19,0,-999
5,27,20,0,-999
5,27,21,0,-999
5,27,22,0,-999
5,27,23,0,-999
5,28,0,0,-999
5,28,1,0,-999
5,28,2,0,-999
5,28,3,0,-999
5,28,4,8.44,89
5,28,5,114.74,79.37
5,28,6,318.08,67.34
5,28,7,528.83,54.99
5,28,8,691.16,42.55
5,28,9,821.1,30.3
5,28,10,955.83,19.1
5,28,11,957.42,12.59
5,28,12,971.23,17.39
5,28,13,891.7,28.18
5,28,14,730.05,40.33
5,28,15,553.03,52.76
5,28,16,347.12,65.12
5,28,17,149.8,77.21
5,28,18,18.19,87.94
5,28,19,0,-999
5,28,20,0,-999
5,28,21,0,-999
5,28,22,0,-999
5,28,23,0,-999
5,29,0,0,-999
5,29,1,0,-999
5,29,2,0,-999
5,29,3,0,-999
5,29,4,9.28,88.97
5,29,5,124.27,79.3
5,29,6,326.78,67.29
5,29,7,518.09,54.95
5,29,8,705.16,42.51
5,29,9,846.67,30.26
5,29,10,930.52,19.02
5,29,11,951.27,12.45
5,29,12,812.45,17.26
5,29,13,844.47,28.08
5,29,14,698.18,40.23
5,29,15,539.09,52.66
5,29,16,355.23,65.02
5,29,17,164.77,77.11
5,29,18,20.62,87.87
5,29,19,0,-999
5,29,20,0,-999
5,29,21,0,-999
5,29,22,0,-999
5,29,23,0,-999
5,30,0,0,-999
5,30,1,0,-999
5,30,2,0,-999
5,30,3,0,-999
5,30,4,9.55,88.95
5,30,5,138.02,79.26
5,30,6,349.5,67.24
5,30,7,557.69,54.91
5,30,8,751.81,42.47
5,30,9,903.43,30.21
5,30,10,989.62,18.95
5,30,11,985.09,12.31
5,30,12,930.91,17.13
5,30,13,894.2,27.98
5,30,14,731.18,40.13
5,30,15,584.09,52.56
5,30,16,372.08,64.93
5,30,17,165.77,77.01
5,30,18,20.57,87.8
5,30,19,0,-999
5,30,20,0,-999
5,30,21,0,-999
5,30,22,0,-999
5,30,23,0,-999
5,31,0,0,-999
5,31,1,0,-999
5,31,2,0,-999
5,31,3,0,-999
5,31,4,9.96,88.92
5,31,5,140.58,79.21
5,31,6,358.02,67.2
5,31,7,576.84,54.88
5,31,8,761.09,42.44
5,31,9,905.09,30.17
5,31,10,993.86,18.88
5,31,11,1007.52,12.18
5,31,12,990.89,17.01
5,31,13,922.68,27.88
5,31,14,784.45,40.04
5,31,15,605.05,52.48
5,31,16,392.29,64.83
5,31,17,175.87,76.91
5,31,18,20.73,87.73
5,31,19,0,-999
5,31,20,0,-999
5,31,21,0,-999
5,31,22,0,-999
5,31,23,0,-999
6,1,0,0,-999
6,1,1,0,-999
6,1,2,0,-999
6,1,3,0,-999
6,1,4,9.52,88.9
6,1,5,124.33,79.16
6,1,6,324.69,67.17
6,1,7,541.03,54.85
6,1,8,724.88,42.41
6,1,9,869.89,30.13
6,1,10,963.52,18.82
6,1,11,982.78,12.05
6,1,12,973.48,16.89
6,1,13,906.37,27.77
6,1,14,765.55,39.95
6,1,15,589.02,52.38
6,1,16,384.82,64.73
6,1,17,173.05,76.8
6,1,18,20.42,87.66
6,1,19,0,-999
6,1,20,0,-999
6,1,21,0,-999
6,1,22,0,-999
6,1,23,0,-999
6,2,0,0,-999
6,2,1,0,-999
6,2,2,0,-999
6,2,3,0,-999
6,2,4,8.87,88.88
6,2,5,94.82,79.12
6,2,6,278.14,67.14
6,2,7,465.98,54.83
6,2,8,660.56,42.38
6,2,9,782.33,30.11
6,2,10,837.19,18.76
6,2,11,917.6,11.94
6,2,12,859.91,16.77
6,2,13,819.87,27.68
6,2,14,718.36,39.86
6,2,15,551.09,52.29
6,2,16,349.06,64.64
6,2,17,145.17,76.7
6,2,18,18.98,87.59
6,2,19,0,-999
6,2,20,0,-999
6,2,21,0,-999
6,2,22,0,-999
6,2,23,0,-999
6,3,0,0,-999
6,3,1,0,-999
6,3,2,0,-999
6,3,3,0,-999
6,3,4,9.62,88.86
6,3,5,119.41,79.09
6,3,6,322.4,67.12
6,3,7,509.91,54.8
6,3,8,647.83,42.37
6,3,9,812.22,30.08
6,3,10,886.45,18.71
6,3,11,899.31,11.83
6,3,12,917.83,16.66
6,3,13,788.2,27.59
6,3,14,735.53,39.77
6,3,15,578.29,52.2
6,3,16,387.13,64.55
6,3,17,174.7,76.61
6,3,18,22.95,87.53
6,3,19,0,-999
6,3,20,0,-999
6,3,21,0,-999
6,3,22,0,-999
6,3,23,0,-999
6,4,0,0,-999
6,4,1,0,-999
6,4,2,0,-999
6,4,3,0,-999
6,4,4,10.34,88.84
6,4,5,139.06,79.07
6,4,6,354.07,67.09
6,4,7,563.49,54.79
6,4,8,744.82,42.35
6,4,9,885.95,30.06
6,4,10,970.81,18.66
6,4,11,982.45,11.73
6,4,12,957.05,16.55
6,4,13,904.84,27.49
6,4,14,764.78,39.69
6,4,15,590.35,52.12
6,4,16,384.77,64.47
6,4,17,172.99,76.52
6,4,18,22.11,87.47
6,4,19,0,-999
6,4,20,0,-999
6,4,21,0,-999
6,4,22,0,-999
6,4,23,0,-999
6,5,0,0,-999
6,5,1,0,-999
6,5,2,0,-999
6,5,3,0,-999
6,5,4,9.97,88.83
6,5,5,127.7,79.05
6,5,6,340.26,67.08
6,5,7,557.51,54.78
6,5,8,737.54,42.34
6,5,9,886.97,30.05
6,5,10,976.93,18.62
6,5,11,981.15,11.62
6,5,12,957.24,16.45
6,5,13,907.05,27.41
6,5,14,771.68,39.6
6,5,15,594.46,52.04
6,5,16,388.91,64.38
6,5,17,174.38,76.43
6,5,18,22.6,87.4
6,5,19,0,-999
6,5,20,0,-999
6,5,21,0,-999
6,5,22,0,-999
6,5,23,0,-999
6,6,0,0,-999
6,6,1,0,-999
6,6,2,0,-999
6,6,3,0,-999
6,6,4,9.66,88.82
6,6,5,123.74,79.02
6,6,6,311.38,67.07
6,6,7,523.71,54.77
6,6,8,688.01,42.34
6,6,9,854.38,30.03
6,6,10,951.33,18.59
6,6,11,985.36,11.53
6,6,12,964.39,16.35
6,6,13,883.95,27.32
6,6,14,749.55,39.52
6,6,15,574.68,51.95
6,6,16,370.35,64.3
6,6,17,165.57,76.34
6,6,18,21.74,87.34
6,6,19,0,-999
6,6,20,0,-999
6,6,21,0,-999
6,6,22,0,-999
6,6,23,0,-999
6,7,0,0,-999
6,7,1,0,-999
6,7,2,0,-999
6,7,3,0,-999
6,7,4,9.66,88.81
6,7,5,110.49,79.01
6,7,6,316.3,67.06
6,7,7,520.38,54.77
6,7,8,714.66,42.34
6,7,9,863.09,30.02
6,7,10,952.3,18.56
6,7,11,978.81,11.45
6,7,12,970.3,16.25
6,7,13,902.5,27.23
6,7,14,763.17,39.45
6,7,15,588.71,51.88
6,7,16,380.63,64.21
6,7,17,160.32,76.26
6,7,18,22.16,87.28
6,7,19,0,-999
6,7,20,0,-999
6,7,21,0,-999
6,7,22,0,-999
6,7,23,0,-999
6,8,0,0,-999
6,8,1,0,-999
6,8,2,0,-999
6,8,3,0,-999
6,8,4,9.84,88.8
6,8,5,101.73,79
6,8,6,305.72,67.05
6,8,7,524.59,54.77
6,8,8,710.41,42.34
6,8,9,868.75,30.02
6,8,10,956.73,18.54
6,8,11,961.75,11.38
6,8,12,955.49,16.16
6,8,13,884.38,27.15
6,8,14,750.42,39.37
6,8,15,578.17,51.8
6,8,16,373.53,64.13
6,8,17,169.92,76.17
6,8,18,22.92,87.22
6,8,19,0,-999
6,8,20,0,-999
6,8,21,0,-999
6,8,22,0,-999
6,8,23,0,-999
6,9,0,0,-999
6,9,1,0,-999
6,9,2,0,-999
6,9,3,0,-999
6,9,4,10.05,88.8
6,9,5,106.82,78.99
6,9,6,301.12,67.05
6,9,7,514.44,54.77
6,9,8,732.46,42.34
6,9,9,879.27,30.02
6,9,10,971.86,18.52
6,9,11,1003.7,11.3
6,9,12,1000.03,16.07
6,9,13,915.66,27.07
6,9,14,774.38,39.29
6,9,15,603.88,51.72
6,9,16,401.99,64.05
6,9,17,176.75,76.09
6,9,18,26.22,87.16
6,9,19,0,-999
6,9,20,0,-999
6,9,21,0,-999
6,9,22,0,-999
6,9,23,0,-999
6,10,0,0,-999
6,10,1,0,-999
6,10,2,0,-999
6,10,3,0,-999
6,10,4,10.45,88.79
6,10,5,131.43,78.99
6,10,6,334.88,67.06
6,10,7,553.71,54.78
6,10,8,737.52,42.35
6,10,9,883.84,30.02
6,10,10,968.47,18.52
6,10,11,989.69,11.23
6,10,12,984.7,15.99
6,10,13,918.73,27
6,10,14,778.77,39.22
6,10,15,605.22,51.65
6,10,16,397.29,63.98
6,10,17,178.66,76.02
6,10,18,25.18,87.1
6,10,19,0,-999
6,10,20,0,-999
6,10,21,0,-999
6,10,22,0,-999
6,10,23,0,-999
6,11,0,0,-999
6,11,1,0,-999
6,11,2,0,-999
6,11,3,0,-999
6,11,4,9.84,88.79
6,11,5,125.38,78.99
6,11,6,322.58,67.07
6,11,7,524.07,54.79
6,11,8,719.48,42.36
6,11,9,878.07,30.04
6,11,10,957.32,18.51
6,11,11,984.74,11.18
6,11,12,981.86,15.91
6,11,13,916.62,26.92
6,11,14,791.07,39.14
6,11,15,620.59,51.58
6,11,16,416.45,63.91
6,11,17,201.61,75.94
6,11,18,29.7,87.05
6,11,19,0,-999
6,11,20,0,-999
6,11,21,0,-999
6,11,22,0,-999
6,11,23,0,-999
6,12,0,0,-999
6,12,1,0,-999
6,12,2,0,-999
6,12,3,0,-999
6,12,4,10.05,88.79
6,12,5,120.63,79
6,12,6,329.61,67.08
6,12,7,542.62,54.8
6,12,8,748.94,42.38
6,12,9,892.09,30.05
6,12,10,965.38,18.51
6,12,11,969.55,11.13
6,12,12,960.86,15.84
6,12,13,905.31,26.85
6,12,14,774.65,39.08
6,12,15,603.96,51.51
6,12,16,413.72,63.84
6,12,17,200.77,75.87
6,12,18,29.76,86.99
6,12,19,0,-999
6,12,20,0,-999
6,12,21,0,-999
6,12,22,0,-999
6,12,23,0,-999
6,13,0,0,-999
6,13,1,0,-999
6,13,2,0,-999
6,13,3,0,-999
6,13,4,10.67,88.8
6,13,5,135.89,79.01
6,13,6,345.3,67.09
6,13,7,530.3,54.83
6,13,8,698.32,42.4
6,13,9,848.26,30.06
6,13,10,960.52,18.51
6,13,11,985.36,11.09
6,13,12,979.81,15.77
6,13,13,920.84,26.79
6,13,14,787.55,39.01
6,13,15,621.59,51.45
6,13,16,408.4,63.77
6,13,17,194.3,75.8
6,13,18,28.57,86.95
6,13,19,0,-999
6,13,20,0,-999
6,13,21,0,-999
6,13,22,0,-999
6,13,23,0,-999
6,14,0,0,-999
6,14,1,0,-999
6,14,2,0,-999
6,14,3,0,-999
6,14,4,10.64,88.8
6,14,5,133.81,79.02
6,14,6,349.4,67.12
6,14,7,561.9,54.85
6,14,8,749.01,42.42
6,14,9,891.55,30.09
6,14,10,978.48,18.52
6,14,11,988.8,11.05
6,14,12,972.66,15.7
6,14,13,910.27,26.72
6,14,14,756.73,38.95
6,14,15,594.73,51.38
6,14,16,391.22,63.71
6,14,17,185.23,75.73
6,14,18,30.13,86.89
6,14,19,0,-999
6,14,20,0,-999
6,14,21,0,-999
6,14,22,0,-999
6,14,23,0,-999
6,15,0,0,-999
6,15,1,0,-999
6,15,2,0,-999
6,15,3,0,-999
6,15,4,10.14,88.8
6,15,5,122.98,79.04
6,15,6,332.35,67.14
6,15,7,536.77,54.88
6,15,8,718.65,42.45
6,15,9,868.74,30.11
6,15,10,958.56,18.53
6,15,11,965.16,11.02
6,15,12,952.65,15.64
6,15,13,896.14,26.66
6,15,14,755.78,38.88
6,15,15,592.78,51.32
6,15,16,392.76,63.65
6,15,17,177.66,75.67
6,15,18,28.52,86.84
6,15,19,0,-999
6,15,20,0,-999
6,15,21,0,-999
6,15,22,0,-999
6,15,23,0,-999
6,16,0,0,-999
6,16,1,0,-999
6,16,2,0,-999
6,16,3,0,-999
6,16,4,10.46,88.81
6,16,5,136.14,79.06
6,16,6,340.55,67.16
6,16,7,550.35,54.91
6,16,8,732.84,42.48
6,16,9,877.45,30.14
6,16,10,963.55,18.55
6,16,11,982.95,10.99
6,16,12,979.02,15.58
6,16,13,912.3,26.6
6,16,14,781.78,38.83
6,16,15,608.97,51.26
6,16,16,403.85,63.59
6,16,17,195.55,75.61
6,16,18,30.39,86.8
6,16,19,0,-999
6,16,20,0,-999
6,16,21,0,-999
6,16,22,0,-999
6,16,23,0,-999
6,17,0,0,-999
6,17,1,0,-999
6,17,2,0,-999
6,17,3,0,-999
6,17,4,9.83,88.83
6,17,5,117.19,79.09
6,17,6,314.3,67.2
6,17,7,521.73,54.94
6,17,8,703.54,42.51
6,17,9,853.94,30.17
6,17,10,951.81,18.57
6,17,11,970.27,10.98
6,17,12,966.64,15.52
6,17,13,901.54,26.55
6,17,14,768.36,38.77
6,17,15,598.02,51.2
6,17,16,392.53,63.53
6,17,17,184.93,75.55
6,17,18,28.29,86.76
6,17,19,0,-999
6,17,20,0,-999
6,17,21,0,-999
6,17,22,0,-999
6,17,23,0,-999
6,18,0,0,-999
6,18,1,0,-999
6,18,2,0,-999
6,18,3,0,-999
6,18,4,9.74,88.84
6,18,5,109.46,79.12
6,18,6,313.16,67.23
6,18,7,530.59,54.97
6,18,8,725.3,42.55
6,18,9,871.94,30.2
6,18,10,952.41,18.59
6,18,11,952.49,10.97
6,18,12,924.97,15.48
6,18,13,860.5,26.49
6,18,14,657.93,38.72
6,18,15,574.12,51.15
6,18,16,385.81,63.48
6,18,17,180.64,75.51
6,18,18,30.61,86.72
6,18,19,0,-999
6,18,20,0,-999
6,18,21,0,-999
6,18,22,0,-999
6,18,23,0,-999
6,19,0,0,-999
6,19,1,0,-999
6,19,2,0,-999
6,19,3,0,-999
6,19,4,9.93,88.85
6,19,5,126.2,79.16
6,19,6,303.28,67.27
6,19,7,496.66,55.01
6,19,8,653.95,42.59
6,19,9,796.98,30.24
6,19,10,896.16,18.62
6,19,11,901.48,10.96
6,19,12,902.19,15.44
6,19,13,813.48,26.44
6,19,14,677.18,38.66
6,19,15,467.77,51.1
6,19,16,307.27,63.43
6,19,17,142.36,75.45
6,19,18,28.61,86.69
6,19,19,0,-999
6,19,20,0,-999
6,19,21,0,-999
6,19,22,0,-999
6,19,23,0,-999
6,20,0,0,-999
6,20,1,0,-999
6,20,2,0,-999
6,20,3,0,-999
6,20,4,8.8,88.87
6,20,5,114.95,79.2
6,20,6,293.51,67.3
6,20,7,489.2,55.05
6,20,8,667.8,42.62
6,20,9,810.84,30.28
6,20,10,866.91,18.66
6,20,11,877.3,10.97
6,20,12,852.15,15.4
6,20,13,824.41,26.4
6,20,14,699.04,38.62
6,20,15,545.78,51.05
6,20,16,350.95,63.38
6,20,17,164.1,75.41
6,20,18,29.04,86.65
6,20,19,0,-999
6,20,20,0,-999
6,20,21,0,-999
6,20,22,0,-999
6,20,23,0,-999
6,21,0,0,-999
6,21,1,0,-999
6,21,2,0,-999
6,21,3,0,-999
6,21,4,9.19,88.88
6,21,5,99.15,79.23
6,21,6,296.39,67.34
6,21,7,503.62,55.09
6,21,8,679.78,42.67
6,21,9,855.55,30.33
6,21,10,940.52,18.7
6,21,11,951.91,10.98
6,21,12,953.87,15.36
6,21,13,890.69,26.35
6,21,14,756.5,38.57
6,21,15,585.62,51.01
6,21,16,378.75,63.34
6,21,17,173.98,75.37
6,21,18,27.84,86.62
6,21,19,0,-999
6,21,20,0,-999
6,21,21,0,-999
6,21,22,0,-999
6,21,23,0,-999
6,22,0,0,-999
6,22,1,0,-999
6,22,2,0,-999
6,22,3,0,-999
6,22,4,9.42,88.91
6,22,5,124.02,79.28
6,22,6,328.9,67.39
6,22,7,529.4,55.14
6,22,8,715.95,42.72
6,22,9,843.75,30.38
6,22,10,953.81,18.74
6,22,11,1009.52,10.99
6,22,12,997.32,15.34
6,22,13,927.99,26.31
6,22,14,794.52,38.53
6,22,15,628.63,50.97
6,22,16,421.27,63.3
6,22,17,204.9,75.33
6,22,18,34.49,86.59
6,22,19,0,-999
6,22,20,0,-999
6,22,21,0,-999
6,22,22,0,-999
6,22,23,0,-999
6,23,0,0,-999
6,23,1,0,-999
6,23,2,0,-999
6,23,3,0,-999
6,23,4,10.38,88.92
6,23,5,140.03,79.33
6,23,6,351.3,67.45
6,23,7,567.73,55.2
6,23,8,760.61,42.77
6,23,9,905.42,30.42
6,23,10,995.57,18.79
6,23,11,1006.57,11.02
6,23,12,995.23,15.31
6,23,13,939.09,26.27
6,23,14,801.99,38.49
6,23,15,622.09,50.93
6,23,16,412.96,63.26
6,23,17,212.75,75.3
6,23,18,36.08,86.57
6,23,19,0,-999
6,23,20,0,-999
6,23,21,0,-999
6,23,22,0,-999
6,23,23,0,-999
6,24,0,0,-999
6,24,1,0,-999
6,24,2,0,-999
6,24,3,0,-999
6,24,4,9.84,88.95
6,24,5,133.13,79.38
6,24,6,341.48,67.49
6,24,7,548.68,55.24
6,24,8,738.95,42.82
6,24,9,886.47,30.48
6,24,10,971.57,18.84
6,24,11,970.52,11.04
6,24,12,972.04,15.29
6,24,13,921.98,26.24
6,24,14,775.78,38.46
6,24,15,601.63,50.89
6,24,16,398.28,63.23
6,24,17,187.58,75.27
6,24,18,33.84,86.55
6,24,19,0,-999
6,24,20,0,-999
6,24,21,0,-999
6,24,22,0,-999
6,24,23,0,-999
6,25,0,0,-999
6,25,1,0,-999
6,25,2,0,-999
6,25,3,0,-999
6,25,4,9.73,88.97
6,25,5,136.72,79.44
6,25,6,339.02,67.55
6,25,7,547.26,55.3
6,25,8,735.61,42.88
6,25,9,878.15,30.53
6,25,10,955.74,18.89
6,25,11,965.08,11.08
6,25,12,881.45,15.28
6,25,13,859.98,26.22
6,25,14,729.11,38.43
6,25,15,544.7,50.86
6,25,16,362.44,63.2
6,25,17,171.84,75.24
6,25,18,31.33,86.53
6,25,19,0,-999
6,25,20,0,-999
6,25,21,0,-999
6,25,22,0,-999
6,25,23,0,-999
6,26,0,0,-999
6,26,1,0,-999
6,26,2,0,-999
6,26,3,0,-999
6,26,4,8.94,88.99
6,26,5,123.5,79.49
6,26,6,323.59,67.61
6,26,7,536.77,55.36
6,26,8,733.91,42.93
6,26,9,877.46,30.59
6,26,10,971.41,18.95
6,26,11,977.49,11.12
6,26,12,975.84,15.27
6,26,13,912.16,26.2
6,26,14,781.91,38.4
6,26,15,613.88,50.84
6,26,16,411.37,63.17
6,26,17,200.18,75.22
6,26,18,32.95,86.52
6,26,19,0,-999
6,26,20,0,-999
6,26,21,0,-999
6,26,22,0,-999
6,26,23,0,-999
6,27,0,0,-999
6,27,1,0,-999
6,27,2,0,-999
6,27,3,0,-999
6,27,4,8.9,89.02
6,27,5,117.11,79.55
6,27,6,317.9,67.67
6,27,7,518.74,55.41
6,27,8,708.2,42.99
6,27,9,868.88,30.65
6,27,10,962.32,19.01
6,27,11,976.63,11.16
6,27,12,966.64,15.27
6,27,13,895.97,26.17
6,27,14,775.44,38.38
6,27,15,608.96,50.8
6,27,16,405.97,63.15
6,27,17,188.55,75.2
6,27,18,32.34,86.5
6,27,19,0,-999
6,27,20,0,-999
6,27,21,0,-999
6,27,22,0,-999
6,27,23,0,-999
6,28,0,0,-999
6,28,1,0,-999
6,28,2,0,-999
6,28,3,0,-999
6,28,4,8.43,89.05
6,28,5,117.82,79.62
6,28,6,297.23,67.73
6,28,7,513.61,55.48
6,28,8,693.8,43.05
6,28,9,859.09,30.71
6,28,10,946.84,19.07
6,28,11,921.96,11.22
6,28,12,953.87,15.27
6,28,13,894.45,26.16
6,28,14,737.95,38.35
6,28,15,562.67,50.79
6,28,16,383.09,63.13
6,28,17,190.75,75.18
6,28,18,31.93,86.49
6,28,19,0,-999
6,28,20,0,-999
6,28,21,0,-999
6,28,22,0,-999
6,28,23,0,-999
6,29,0,0,-999
6,29,1,0,-999
6,29,2,0,-999
6,29,3,0,-999
6,29,4,8.29,89.08
6,29,5,117.34,79.69
6,29,6,302.49,67.8
6,29,7,509.74,55.55
6,29,8,695.08,43.12
6,29,9,836.08,30.77
6,29,10,921.25,19.14
6,29,11,931.15,11.28
6,29,12,933.17,15.28
6,29,13,882.86,26.14
6,29,14,751.42,38.34
6,29,15,584.37,50.77
6,29,16,395.18,63.12
6,29,17,185.12,75.17
6,29,18,32.1,86.49
6,29,19,0,-999
6,29,20,0,-999
6,29,21,0,-999
6,29,22,0,-999
6,29,23,0,-999
6,30,0,0,-999
6,30,1,0,-999
6,30,2,0,-999
6,30,3,0,-999
6,30,4,7.84,89.11
6,30,5,83.05,79.76
6,30,6,260.88,67.87
6,30,7,458.28,55.61
6,30,8,640.44,43.19
6,30,9,830.7,30.84
6,30,10,917.74,19.21
6,30,11,936.45,11.34
6,30,12,846.8,15.3
6,30,13,849.2,26.13
6,30,14,723.03,38.32
6,30,15,572.84,50.76
6,30,16,392.99,63.1
6,30,17,185.2,75.16
6,30,18,31.05,86.49
6,30,19,0,-999
6,30,20,0,-999
6,30,21,0,-999
6,30,22,0,-999
6,30,23,0,-999
7,1,0,0,-999
7,1,1,0,-999
7,1,2,0,-999
7,1,3,0,-999
7,1,4,7.5,89.13
7,1,5,111.17,79.83
7,1,6,299.76,67.94
7,1,7,502.98,55.68
7,1,8,686.14,43.26
7,1,9,832.23,30.91
7,1,10,870.89,19.29
7,1,11,911.62,11.42
7,1,12,901.33,15.31
7,1,13,889.39,26.13
7,1,14,761.03,38.31
7,1,15,591.91,50.74
7,1,16,393.95,63.09
7,1,17,186.53,75.16
7,1,18,30.62,86.49
7,1,19,0,-999
7,1,20,0,-999
7,1,21,0,-999
7,1,22,0,-999
7,1,23,0,-999
7,2,0,0,-999
7,2,1,0,-999
7,2,2,0,-999
7,2,3,0,-999
7,2,4,7.72,89.16
7,2,5,120.59,79.91
7,2,6,323.95,68.01
7,2,7,534.88,55.75
7,2,8,722.98,43.33
7,2,9,866.66,30.98
7,2,10,957.39,19.37
7,2,11,980.24,11.5
7,2,12,960.99,15.34
7,2,13,903.68,26.13
7,2,14,774.01,38.3
7,2,15,605.16,50.74
7,2,16,406.41,63.09
7,2,17,198.1,75.16
7,2,18,31.55,86.5
7,2,19,0,-999
7,2,20,0,-999
7,2,21,0,-999
7,2,22,0,-999
7,2,23,0,-999
7,3,0,0,-999
7,3,1,0,-999
7,3,2,0,-999
7,3,3,0,-999
7,3,4,7.29,89.2
7,3,5,108.81,79.98
7,3,6,300.96,68.09
7,3,7,506,55.83
7,3,8,688.12,43.4
7,3,9,850.44,31.06
7,3,10,938.89,19.45
7,3,11,937.57,11.59
7,3,12,954.25,15.38
7,3,13,893.65,26.13
7,3,14,764.39,38.3
